Statement,Link,Date
"Bebot, arestado sa pananaksak sa sariling live-in partner",https://balita.mb.com.ph/2023/02/12/bebot-arestado-sa-pananaksak-sa-sariling-live-in-partner/,"February 12,  2023"
"DOH, nagbigay ng 4 tips para ipagdiwang ang Valentine’s Day",https://balita.mb.com.ph/2023/02/12/doh-nagbigay-ng-4-tips-para-ipagdiwang-ang-valentines-day/,"February 12,  2023"
"#RelationshipGoals: Negosyo ng mag-asawa, napalago sa tulong ng kanilang pagmamahalan",https://balita.mb.com.ph/2023/02/12/relationshipgoals-negosyo-ng-mag-asawa-napalago-raw-sa-tulong-ng-kanilang-pagmamahalan/,"February 12,  2023"
"Vic Sotto, biktima na naman; 'pinatay' sa isang socmed page",https://balita.mb.com.ph/2023/02/12/vic-sotto-biktima-na-naman-pinatay-sa-isang-socmed-page/,"February 12,  2023"
"'True ba?' Mudra ni Yen Santos, 'kabado-bente' raw sa relasyon ng anak kay Paolo Contis",https://balita.mb.com.ph/2023/02/12/true-ba-mudra-ni-yen-santos-kabado-bente-raw-sa-relasyon-ng-anak-kay-paolo-contis/,"February 12,  2023"
"100 bahay, nasunog sa Mandaluyong City",https://balita.mb.com.ph/2023/02/12/100-bahay-nasunog-sa-mandaluyong-city/,"February 12,  2023"
"‘Kasama kang tumanda’: Mag-asawang model ng isang fashion brand, certified couple goals",https://balita.mb.com.ph/2023/02/12/kasama-kang-tumanda-mag-asawang-model-ng-isang-fashion-brand-certified-couple-goals/,"February 12,  2023"
"'Walang prenup?' Maggie Wilson, may panibagong pasabog laban kay Victor Consunji",https://balita.mb.com.ph/2023/02/12/walang-prenup-maggie-wilson-may-panibagong-pasabog-laban-kay-victor-consunji/,"February 12,  2023"
"Perfect record, puntirya: Ginebra, pipiliting manalo vs Magnolia",https://balita.mb.com.ph/2023/02/12/perfect-record-puntirya-ginebra-pipiliting-manalo-vs-magnolia/,"February 12,  2023"
"Vice Ganda, may 'amoy-imburnal' na sikreto, ispluk ni Cristy Fermin",https://balita.mb.com.ph/2023/02/12/vice-ganda-may-amoy-imburnal-na-sikreto-ispluk-ni-cristy-fermin/,"February 12,  2023"
"Harry Styles, pinasalamatan ang One Direction sa BRIT Awards: “I wouldn’t be here without you!”",https://balita.mb.com.ph/2023/02/12/harry-styles-pinasalamatan-ang-one-direction-sa-brit-awards-i-wouldnt-be-here-without-you/,"February 12,  2023"
"'Nakuha kay Vice Ganda?' Ion Perez, matalas na rin daw ang dila, sey ni Cristy Fermin",https://balita.mb.com.ph/2023/02/12/nakuha-kay-vice-ganda-ion-perez-matalas-na-rin-daw-ang-dila-sey-ni-cristy-fermin/,"February 12,  2023"
"₱16.8M kush mula U.S., hinuli ng BOC, PDEA sa Pasay City",https://balita.mb.com.ph/2023/02/12/%e2%82%b116-8m-kush-mula-u-s-hinuli-ng-boc-pdea-sa-pasay-city/,"February 12,  2023"
"PH contingent, 'in high spirits' pa rin sa search and rescue op sa Turkey",https://balita.mb.com.ph/2023/02/12/ph-contingent-in-high-spirits-pa-rin-sa-search-and-rescue-op-sa-turkey/,"February 12,  2023"
"Nobelistang si Lualhati Bautista, pumanaw na sa edad 77",https://balita.mb.com.ph/2023/02/12/nobelistang-si-lualhati-bautista-pumanaw-na-sa-edad-77/,"February 12,  2023"
"Content creator na-shookt sa bill ng kinaing steak: ‘Kala ko ₱400 isa, per grams pala’",https://balita.mb.com.ph/2023/02/12/content-creator-na-shookt-sa-bill-ng-kinaing-steak-kala-ko-%e2%82%b1400-isa-per-grams-pala/,"February 12,  2023"
"#Deepatapos: Michelle Dee, bukas ulit sa pagsali sa beauty pageants?",https://balita.mb.com.ph/2023/02/12/deepatapos-michelle-dee-bukas-ulit-sa-pagsali-sa-beauty-pageants/,"February 20,  2024"
"Larawan ng iyong ex, puwedeng palitan ng burger sa isang restaurant sa Dubai",https://balita.mb.com.ph/2023/02/12/larawan-ng-iyong-ex-puwedeng-palitan-ng-burger-sa-isang-restaurant-sa-dubai/,"February 15,  2023"
"Mahigit ₱2, itatapyas sa produktong petrolyo sa Araw ng mga Puso",https://balita.mb.com.ph/2023/02/12/mahigit-%e2%82%b12-itatapyas-sa-produktong-petrolyo-sa-araw-ng-mga-puso/,"February 12,  2023"
"‘No homework policy’ sa elem, junior high, isinulong ni Sen. Bong Revilla",https://balita.mb.com.ph/2023/02/12/no-homework-policy-sa-elem-junior-high-isinulong-ni-sen-bong-revilla/,"February 12,  2023"
"Jessy Mendiola, rumesbak sa mga 'pasmado-bibig' laban sa mga taong may cleft palate",https://balita.mb.com.ph/2023/02/12/jessy-mendiola-rumesbak-sa-mga-pasmado-bibig-laban-sa-mga-taong-may-cleft-palate/,"February 12,  2023"
"Lamentillo, Llamanzares kabilang sa 'People to Watch 2023' ng Rising Tigers Magazine",https://balita.mb.com.ph/2023/02/12/lamentillo-llamanzares-kabilang-sa-people-to-watch-2023-ng-rising-tigers-magazine/,"February 12,  2023"
"Samgyup resto, may pakulo sa couple na may kasamang third wheel sa Valentine’s day",https://balita.mb.com.ph/2023/02/12/samgyup-resto-may-pakulo-sa-couple-na-may-kasamang-third-wheel-sa-valentines-day/,"February 12,  2023"
"Raymond Gutierrez, 'tinuka' ang jowang afam; binati sa kaarawan nito",https://balita.mb.com.ph/2023/02/12/raymond-gutierrez-tinuka-ang-jowang-afam-binati-sa-kaarawan-nito/,"February 12,  2023"
"#BalitangPanahon:  LPA, amihan, magpapaulan sa malaking bahagi ng bansa",https://balita.mb.com.ph/2023/02/12/balitangpanahon-lpa-amihan-magpapaulan-sa-malaking-bahagi-ng-bansa/,"February 12,  2023"
"'Pampasuwabe!' Iba't ibang tipikal na 'pampadulas' para ganado, happy ang bebelabs",https://balita.mb.com.ph/2023/02/12/pampasuwabe-ibat-ibang-tipikal-na-pampadulas-para-ganado-happy-ang-bebelabs/,"February 12,  2023"
"Mahigit 25,000 patay sa 7.8-magnitude na lindol sa Turkey, Syria",https://balita.mb.com.ph/2023/02/12/mahigit-25000-patay-sa-7-8-magnitude-na-lindol-sa-turkey-syria/,"February 20,  2024"
"#LoveEmDown: Pizza restong tumatanggap ng PWD, pinusuan ng netizens",https://balita.mb.com.ph/2023/02/12/loveemdown-pizza-restong-tumatanggap-ng-pwd-pinusuan-ng-netizens/,"February 12,  2023"
"Bouquet na gawa sa sari-saring fudang, for sale sa Valentine’s Day",https://balita.mb.com.ph/2023/02/12/bouquet-na-gawa-sa-sari-saring-fudang-for-sale-sa-valentines-day/,"February 12,  2023"
"Bea Alonzo, ipinagdiwang ang 22nd anniversary sa showbiz",https://balita.mb.com.ph/2023/02/12/bea-alonzo-ipinagdiwang-ang-22nd-anniversary-sa-showbiz/,"February 12,  2023"
"Halos 26M indibidwal, apektado ng magnitude 7.8 na lindol - WHO",https://balita.mb.com.ph/2023/02/12/halos-26m-indibidwal-apektado-ng-magnitude-7-8-na-lindol-who/,"February 12,  2023"
"Palabang sagot ni Marian Rivera sa 'Fast Talk,' binalikan ng netizens dahil kay Lai Austria",https://balita.mb.com.ph/2023/02/12/palabang-sagot-ni-marian-rivera-sa-fast-talk-binalikan-ng-netizens-dahil-kay-lai-austria/,"February 12,  2023"
"'I don't want a director's cut!' Darryl Yap, bad trip sa Viva Fims?",https://balita.mb.com.ph/2023/02/12/i-dont-want-a-directors-cut-darryl-yap-bad-trip-sa-viva-fims/,"February 12,  2023"
"2 buwang sanggol, kabilang sa mga nasagip sa ilalim ng guho 5 araw matapos ang lindol sa Türkiye-Syria",https://balita.mb.com.ph/2023/02/12/2-buwang-sanggol-kabilang-sa-mga-nasagip-sa-ilalim-ng-guho-5-araw-matapos-ang-lindol-sa-turkiye-syria/,"February 12,  2023"
"Kilalang doktor, content creator, ginamit ang identity sa isang dating app",https://balita.mb.com.ph/2023/02/12/kilalang-doktor-content-creator-ginamit-ang-identity-sa-isang-dating-app/,"February 12,  2023"
"Mahigit ₱1M puslit na sigarilyo, naharang sa pier sa Cebu City",https://balita.mb.com.ph/2023/02/11/mahigit-%e2%82%b11m-puslit-na-sigarilyo-naharang-sa-pier-sa-cebu-city/,"February 11,  2023"
"‘Wait for me’: Pauline Amelinckx, sasabak pa sa Miss Universe Philippines 2023 – ulat",https://balita.mb.com.ph/2023/02/11/wait-for-me-pauline-amelinckx-sasabak-pa-sa-miss-universe-philippines-2023-ulat/,"February 20,  2024"
"Armenia-Turkey crossing, binuksan matapos ang 35 taon para sa mabilis na pagtulong sa mga biktima ng lindol",https://balita.mb.com.ph/2023/02/11/armenia-turkey-crossing-binuksan-matapos-ang-35-taon-para-sa-mabilis-na-pagtulong-sa-mga-biktima-ng-lindol/,"February 11,  2023"
"Gilas coach Reyes, umaasa pa ring makalalaro si Kai Sotto sa FIBA WC Asian qualifiers",https://balita.mb.com.ph/2023/02/11/gilas-coach-reyes-umaasa-pa-ring-makalalaro-si-kai-sotto-sa-fiba-wc-asian-qualifiers/,"February 11,  2023"
"Terrafirma Dyip, tumiklop sa Tropang Giga",https://balita.mb.com.ph/2023/02/11/terrafirma-dyip-tumiklop-sa-tropang-giga/,"February 11,  2023"
"Drone, bagong alas ng PRO-7 vs krimen",https://balita.mb.com.ph/2023/02/11/drone-bagong-alas-ng-pro-7-vs-krimen/,"February 11,  2023"
Bong Go sa gov't: Tulungan ang mga lokal na magsasaka,https://balita.mb.com.ph/2023/02/11/bong-go-sa-govt-tulungan-ang-mga-lokal-na-magsasaka/,"February 11,  2023"
"6-anyos na bata sa Syria, nailigtas limang araw matapos ang lindol; kaniyang pamilya, ‘di pa makita",https://balita.mb.com.ph/2023/02/11/6-anyos-na-bata-sa-syria-nailigtas-limang-araw-matapos-ang-lindol-kaniyang-pamilya-di-pa-makita/,"February 11,  2023"
"DOH, nag-ulat ng 174 dagdag kaso ng Covid-19",https://balita.mb.com.ph/2023/02/11/doh-nag-ulat-ng-174-dagdag-kaso-ng-covid-19/,"February 11,  2023"
"9-anyos na daga sa California, pinakamatanda sa buong mundo – Guinness World Records",https://balita.mb.com.ph/2023/02/11/9-anyos-na-daga-sa-california-pinakamatanda-sa-buong-mundo-guinness-world-records/,"February 11,  2023"
"NPA leader may apat na kaso, arestado sa Laguna",https://balita.mb.com.ph/2023/02/11/npa-leader-may-apat-na-kaso-arestado-sa-laguna/,"February 11,  2023"
"5.3 milyong indibidwal sa Syria, maaaring mawalan ng tirahan matapos ang magnitude 7.8 na lindol",https://balita.mb.com.ph/2023/02/11/5-3-milyong-indibidwal-sa-syria-maaaring-mawalan-ng-tirahan-matapos-ang-magnitude-7-8-na-lindol/,"February 11,  2023"
"OFW na nasawi sa lindol sa Turkey, iuuwi sa bansa",https://balita.mb.com.ph/2023/02/11/ofw-na-nasawi-sa-lindol-sa-turkey-iuuwi-sa-bansa/,"February 11,  2023"
"Davao Occidental, niyanig ng magnitude 6 na lindol",https://balita.mb.com.ph/2023/02/11/davao-occidental-niyanig-ng-magnitude-6-na-lindol-2/,"February 11,  2023"
"Dina Bonnevie, tinutukan ng baril, hinampas ng payong dahil sa kaniyang kontrabida role",https://balita.mb.com.ph/2023/02/11/dina-bonnevie-tinutukan-ng-baril-hinampas-ng-payong-dahil-sa-kaniyang-kontrabida-role/,"February 11,  2023"
"Petisyong ₱100 taas-sahod sa Metro Manila, pinag-aaralan pa! -- DOLE",https://balita.mb.com.ph/2023/02/11/petisyong-%e2%82%b1100-taas-sahod-sa-metro-manila-pinag-aaralan-pa-dole/,"February 11,  2023"
"4-0 record, target ng Ginebra vs Magnolia sa pre-Valentine's Day game",https://balita.mb.com.ph/2023/02/11/4-0-record-target-ng-ginebra-vs-magnolia-sa-pre-valentines-day-game/,"February 11,  2023"
"‘Bulad bouquet kayo diyan!’ Dried fish, ginawang bouquet para sa Valentine’s day",https://balita.mb.com.ph/2023/02/11/bulad-bouquet-kayo-diyan-dried-fish-ginawang-bouquet-para-sa-valentines-day/,"February 11,  2023"
"Angel Locsin, wala pa ring paramdam; Lolit Solis sa aktres: 'Take your time'",https://balita.mb.com.ph/2023/02/11/angel-locsin-wala-pa-ring-paramdam-lolit-solis-sa-aktres-take-your-time/,"February 11,  2023"
"Miguel ng 'Ben&Ben', ikinasal na; umani ng reaksiyon sa netizens",https://balita.mb.com.ph/2023/02/11/miguel-ng-ben-umani-ng-reaksiyon-sa-netizens/,"February 11,  2023"
"Robredo, namahagi ng pulang rosas para sa Valentine's Day",https://balita.mb.com.ph/2023/02/11/robredo-namahagi-ng-pulang-rosas-para-sa-valentines-day/,"February 11,  2023"
"Nawalan ng gana? Ghana, 'di na magpapadala ng kinatawan para sa Miss Universe",https://balita.mb.com.ph/2023/02/11/nawalan-ng-gana-ghana-di-na-magpapadala-ng-kinatawan-para-sa-miss-universe/,"February 20,  2024"
AiAi nang ideklarang 'persona non grata' sa QC: 'Ayoko naman po talagang nakakasakit...',https://balita.mb.com.ph/2023/02/11/aiai-nang-ideklarang-persona-non-grata-sa-qc-ayoko-naman-po-talagang-nakakasakit/,"February 11,  2023"
"Halos ₱1.9M shabu, huli sa buy-bust sa Lucena City",https://balita.mb.com.ph/2023/02/11/halos-%e2%82%b11-9m-shabu-huli-sa-buy-bust-sa-lucena-city/,"February 11,  2023"
"Ilang lugar sa NCR, Cavite, makararanas ng water supply interruption hanggang Valentine's Day",https://balita.mb.com.ph/2023/02/11/ilang-lugar-sa-ncr-cavite-makararanas-ng-water-supply-interruption-hanggang-valentines-day/,"February 11,  2023"
"'Wag na hamunin ng giyera!' Ben Tulfo, rumesbak para kay Willie Revillame",https://balita.mb.com.ph/2023/02/11/wag-na-hamunin-ng-giyera-ben-tulfo-rumesbak-para-kay-willie-revillame/,"February 11,  2023"
"Julie Anne San Jose, nag-babu na sa 'Maria Clara at Ibarra': 'Isang napakalaking karangalan'",https://balita.mb.com.ph/2023/02/11/julie-anne-san-jose-nag-babu-na-sa-maria-clara-at-ibarra-isang-napakalaking-karangalan/,"February 11,  2023"
"'APO minus one?' Jim Paredes at Buboy Garrovillo, patuloy sa pag-awit bilang duo",https://balita.mb.com.ph/2023/02/11/apo-minus-one-jim-paredes-at-buboy-garrovillo-patuloy-sa-pag-awit-bilang-duo/,"February 11,  2023"
"PANOORIN: Asong umaalulong sa Turkey, ‘nagbabala’ raw bago yumanig ang magnitude 7.8 na lindol",https://balita.mb.com.ph/2023/02/11/panoorin-asong-umaalulong-sa-turkey-nagbabala-raw-bago-yumanig-ang-magnitude-7-8-na-lindol/,"February 11,  2023"
"7 lugar sa bansa, isinailalim sa red tide alert",https://balita.mb.com.ph/2023/02/11/7-lugar-sa-bansa-isinailalim-sa-red-tide-alert/,"February 11,  2023"
"#BalitangPanahon:  Amihan, magdadala ng katamtamang ulan sa malaking bahagi ng Luzon",https://balita.mb.com.ph/2023/02/11/balitangpanahon-amihan-magdadala-ng-katamtamang-ulan-sa-malaking-bahagi-ng-luzon/,"February 11,  2023"
"Sassa Gurl, mas maganda raw kay Kyline Alcantara?",https://balita.mb.com.ph/2023/02/11/sassa-gurl-mas-maganda-raw-kay-kyline-alcantara/,"February 11,  2023"
"Celeste Cortesi, umeksena sa finale ng ‘Darna’",https://balita.mb.com.ph/2023/02/11/celeste-cortesi-umeksena-sa-finale-ng-darna/,"February 11,  2023"
"'Gigil moments': Videographer, nadismaya nang biglang humarang ang isang bisita sa bridal entry",https://balita.mb.com.ph/2023/02/11/gigil-moments-videographer-nadismaya-nang-biglang-humarang-ang-isang-bisita-sa-bridal-entry/,"February 11,  2023"
"Eula Valdez, gaganap na 'Sen. Imee Marcos'; patikim sa 'MaM,' pinalagan ng Kakampinks",https://balita.mb.com.ph/2023/02/11/eula-valdez-gaganap-na-sen-imee-marcos-patikim-sa-mam-pinalagan-ng-kakampinks/,"February 11,  2023"
"College student, timbog sa rape sa Pangasinan",https://balita.mb.com.ph/2023/02/11/college-student-timbog-sa-rape-sa-pangasinan/,"February 11,  2023"
"Rebulto ng birhen sa Turkey, hindi nasira matapos ang mapaminsalang lindol",https://balita.mb.com.ph/2023/02/10/rebulto-ng-birhen-sa-turkey-hindi-nasira-matapos-ang-mapaminsalang-lindol/,"February 11,  2023"
"Kampanya vs illegal vape products, dodoblehin pa! -- DTI",https://balita.mb.com.ph/2023/02/10/kampanya-vs-illegal-vape-products-dodoblehin-pa-dti/,"February 10,  2023"
"Senador Imee Marcos, nagpasalamat sa 1M views ng 'Martyr or Murderer' trailer",https://balita.mb.com.ph/2023/02/10/senador-imee-marcos-nagpasalamat-sa-1m-views-ng-martyr-or-murderer-trailer/,"February 10,  2023"
"'SANA ALL!' Chito Miranda, niregaluhan ng kotse ng kaniyang misis na si Neri",https://balita.mb.com.ph/2023/02/10/sana-all-chito-miranda-niregaluhan-ng-kotse-ng-kaniyang-misis-na-si-neri/,"February 10,  2023"
"NBI, naglabas ng subpoena vs Luis Manzano dahil sa umano'y investment scam",https://balita.mb.com.ph/2023/02/10/nbi-naglabas-ng-subpoena-vs-luis-manzano-dahil-sa-umanoy-investment-scam/,"February 10,  2023"
"Pope Francis, nanawagan ng pagkakaisa sa gitna ng sitwasyon ng Turkey, Syria dahil sa lindol",https://balita.mb.com.ph/2023/02/10/pope-francis-nanawagan-ng-pagkakaisa-sa-gitna-ng-sitwasyon-ng-turkey-syria-dahil-sa-lindol/,"February 10,  2023"
"63 couples, ikinasal sa civil mass wedding sa Leyte; pinakabatang ikinasal, nasa 19-anyos",https://balita.mb.com.ph/2023/02/10/63-couples-ikinasal-sa-civil-mass-wedding-sa-leyte-pinakabatang-ikinasal-nasa-19-anyos/,"February 10,  2023"
"Brownlee, naka-triple-double: Kahit bumalik na si Bolick, NorthPort talo pa rin",https://balita.mb.com.ph/2023/02/10/brownlee-naka-triple-double-kahit-bumalik-na-si-bolick-northport-talo-pa-rin/,"February 10,  2023"
"₱1.743M shabu mula France, nasabat ng BOC, PDEA",https://balita.mb.com.ph/2023/02/10/%e2%82%b11-743m-shabu-mula-france-nasabat-ng-boc-pdea/,"February 10,  2023"
"30% ng mga Pinoy, nakaranas ng unrequited love - SWS",https://balita.mb.com.ph/2023/02/10/30-ng-mga-pinoy-nakaranas-ng-unrequited-love-sws/,"February 10,  2023"
"‘Playground for the stars’: Photographer, nakunan ng larawan ang pagtatagpo ng Mt. Pulag, Milky Way",https://balita.mb.com.ph/2023/02/10/playground-for-the-stars-photographer-nakunan-ng-larawan-ang-pagtatagpo-ng-mt-pulag-milky-way/,"February 10,  2023"
"#ZeroWaste: Valentine's display sa QC Circle, nirecycle lang, sey ni QC Mayor Belmonte",https://balita.mb.com.ph/2023/02/10/zerowaste-valentines-display-sa-qc-circle-nirecycle-lang-sey-ni-qc-mayor-belmonte/,"February 10,  2023"
"Kapitan, 22 tripulante nailigtas sa tumaob na cargo vessel sa Surigao del Norte",https://balita.mb.com.ph/2023/02/10/kapitan-22-tripulante-nailigtas-sa-tumaob-na-cargo-vessel-sa-surigao-del-norte/,"February 10,  2023"
Lolit Solis sa taong nanunumbat: 'Publicity lang ang habol niya 'pag nagbibigay siya',https://balita.mb.com.ph/2023/02/10/lolit-solis-sa-taong-nanunumbat-publicity-lang-ang-habol-niya-pag-nagbibigay-siya/,"February 10,  2023"
"₱600,000 smuggled na sigarilyo, nahuli sa Dipolog City",https://balita.mb.com.ph/2023/02/10/%e2%82%b1600000-smuggled-na-sigarilyo-nahuli-sa-dipolog-city/,"February 10,  2023"
"Mga papel na pinagbutasan ng puncher, ginamit sa artwork, hinangaan!",https://balita.mb.com.ph/2023/02/10/mga-papel-na-pinagbutasan-ng-puncher-ginamit-sa-artwork-hinangaan/,"February 10,  2023"
"Drug den sa Nueva Ecija, binuwag ng awtoridad; 'shabu', nasamsam",https://balita.mb.com.ph/2023/02/10/drug-den-sa-nueva-ecija-binuwag-ng-awtoridad-shabu-nasamsam/,"February 10,  2023"
"₱1.5B agri products, nakumpiska sa anti-smuggling ops -- DA",https://balita.mb.com.ph/2023/02/10/%e2%82%b11-5b-agri-products-nakumpiska-sa-anti-smuggling-ops-da/,"February 10,  2023"
"‘Supportive fur-rents!’ Cat lover, flinex ang magulang na nagdidisenyo ng tirahan ng kaniyang mga pusa",https://balita.mb.com.ph/2023/02/10/supportive-fur-rents-cat-lover-flinex-ang-magulang-na-nagdidisenyo-ng-tirahan-ng-kaniyang-mga-pusa/,"February 10,  2023"
"Susi sa healthy at masayang relasyon?: Importansya ng 'me time', tinalakay nina nina Drew at Iya",https://balita.mb.com.ph/2023/02/10/susi-sa-healthy-at-masayang-relasyon-importansya-ng-me-time-tinalakay-nina-nina-drew-at-iya/,"February 10,  2023"
"Pamilya ng OFW na nasawi sa lindol sa Turkey, nagpapasaklolo kay Marcos",https://balita.mb.com.ph/2023/02/10/pamilya-ng-ofw-na-nasawi-sa-lindol-sa-turkey-nagpapasaklolo-kay-marcos/,"February 10,  2023"
"PH response team, nagsimula na ng rescue mission sa Turkey",https://balita.mb.com.ph/2023/02/10/ph-response-team-nagsimula-na-ng-rescue-mission-sa-turkey/,"February 10,  2023"
"Mahigit 10,000 trabaho, asahan: 35 investment pledges, pinirmahan ng Pilipinas, Japan",https://balita.mb.com.ph/2023/02/10/mahigit-10000-trabaho-asahan-35-investment-pledges-pinirmahan-ng-ph-japan/,"February 10,  2023"
"Marcos, nakidalamhati sa pagkasawi ng 2 Pinoy sa Turkey",https://balita.mb.com.ph/2023/02/10/marcos-nakidalamhati-sa-pagkasawi-ng-2-pinoy-sa-turkey/,"February 10,  2023"
"Manananggal daw sa isang barangay sa Cebu, namataan sa isang bubong? Pulisya, nag-imbestiga",https://balita.mb.com.ph/2023/02/10/manananggal-daw-sa-isang-barangay-sa-cebu-namataan-sa-isang-bubong-pulisya-nag-imbestiga/,"February 10,  2023"
"No-contact apprehension, fake news 'yan -- MMDA chief",https://balita.mb.com.ph/2023/02/10/no-contact-apprehension-fake-news-yan-mmda-chief/,"February 10,  2023"
"Turistang Israeli, natangayan ng maletang may laptop, P109k; suspek na taxi driver, agad pinatawad",https://balita.mb.com.ph/2023/02/10/turistang-israeli-natangayan-ng-maletang-may-laptop-p109k-suspek-na-taxi-driver-agad-pinatawad/,"February 10,  2023"
"Dalawang Pinoy sa Turkey, naitalang nasawi dahil sa magnitude 7.8 na lindol",https://balita.mb.com.ph/2023/02/10/dalawang-pinoy-sa-turkey-naitalang-nasawi-dahil-sa-magnitude-7-8-na-lindol/,"February 10,  2023"
"Cagayan, niyanig ng magnitude 4.5 na lindol",https://balita.mb.com.ph/2023/02/10/cagayan-niyanig-ng-magnitude-4-5-na-lindol/,"February 10,  2023"
"Lamentillo, pinuri ang digital transformation ng Victorias City",https://balita.mb.com.ph/2023/02/10/lamentillo-pinuri-ang-digital-transformation-ng-victorias-city/,"February 10,  2023"
"#BalitangPanahon: Malaking bahagi ng Luzon, uulanin dahil sa amihan",https://balita.mb.com.ph/2023/02/10/balitangpanahon-malaking-bahagi-ng-luzon-uulanin-dahil-sa-amihan/,"February 10,  2023"
Chel Diokno sa religious groups: 'SOGIE bill does not step on the freedom of religion',https://balita.mb.com.ph/2023/02/09/chel-diokno-sa-religious-groups-sogie-bill-does-not-step-on-the-freedom-of-religion/,"February 10,  2023"
"10 miyembro ng farm group, kumalas sa CPP-NPA; dating miyembro ng CTG, sumuko",https://balita.mb.com.ph/2023/02/09/10-miyembro-ng-farm-group-kumalas-sa-cpp-npa-dating-miyembro-ng-ctg-sumuko/,"February 09,  2023"
"Mga nasawi sa Turkey, Syria dahil sa magnitude 7.8 na lindol, umabot na sa mahigit 19,300",https://balita.mb.com.ph/2023/02/09/mga-nasawi-sa-turkey-syria-dahil-sa-magnitude-7-8-na-lindol-umabot-na-sa-mahigit-19300/,"February 09,  2023"
"‘Cinderella reveal?’ Trending na Cinderella sa Baguio, ipinakilala na",https://balita.mb.com.ph/2023/02/09/cinderella-reveal-trending-na-cinderella-sa-baguio-ipinakilala-na/,"February 09,  2023"
"Ex-Muntinlupa Rep. Biazon, inabsuwelto sa direct bribery case",https://balita.mb.com.ph/2023/02/09/ex-muntinlupa-rep-biazon-inabsuwelto-sa-direct-bribery-case/,"February 09,  2023"
Lacuna sa pagiging 'most loving capital city' ng Maynila: 'It is not surprising',https://balita.mb.com.ph/2023/02/09/lacuna-sa-pagiging-most-loving-capital-city-ng-maynila-it-is-not-surprising/,"February 09,  2023"
"Pinoy na walang trabaho, umabot sa 9.6M noong Disyembre 2022 - SWS",https://balita.mb.com.ph/2023/02/09/pinoy-na-walang-trabaho-umabot-sa-9-6m-noong-disyembre-2022-sws/,"February 09,  2023"
"Bossing, sinagasaan ng Terrafirma Dyip--Williams, humakot ng 57 pts.",https://balita.mb.com.ph/2023/02/09/bossing-sinagasaan-ng-terrafirma-dyip-williams-humakot-ng-57-pts/,"February 09,  2023"
"‘Such a cutie!’ GWR, ipinakilala ang aso na may pinakamahabang pilikmata sa buong mundo",https://balita.mb.com.ph/2023/02/09/such-a-cutie-gwr-ipinakilala-ang-aso-na-may-pinakamahabang-pilikmata-sa-buong-mundo/,"February 09,  2023"
"Marcos, dapat pangunahan tamang pagbabayad ng buwis -- kongresista",https://balita.mb.com.ph/2023/02/09/marcos-dapat-pangunahan-tamang-pagbabayad-ng-buwis-kongresista/,"February 09,  2023"
"Ex-chief of staff ni Enrile, pinagpipiyansa na ng ₱450,000 sa 'pork' case",https://balita.mb.com.ph/2023/02/09/ex-chief-of-staff-ni-enrile-pinagpipiyansa-na-ng-%e2%82%b1450000-sa-pork-case/,"February 09,  2023"
"MRT-3, nakapagtala bagong rekord; pinakamataas na bilang mga pasahero, naitala noong Pebrero 8",https://balita.mb.com.ph/2023/02/09/mrt-3-nakapagtala-bagong-rekord-pinakamataas-na-bilang-mga-pasahero-naitala-noong-pebrero-8/,"February 09,  2023"
"“Singing Karteros” ng Post Office, magpapakilig sa Araw ng mga Puso",https://balita.mb.com.ph/2023/02/09/singing-karteros-ng-post-office-magpapakilig-sa-araw-ng-mga-puso/,"February 09,  2023"
"2 suspek sa pamamaslang sa utol ng mayor, patay sa ambush sa Negros",https://balita.mb.com.ph/2023/02/09/2-suspek-sa-pamamaslang-sa-utol-ng-mayor-patay-sa-ambush-sa-negros/,"February 09,  2023"
Joaquin Domagoso sa pagiging ama: 'Natakot ako kasi who am I? I'm so young',https://balita.mb.com.ph/2023/02/09/joaquin-domagoso-sa-pagiging-ama-natakot-ako-kasi-who-am-i-im-so-young/,"April 28,  2024"
"'Ang sarap mo!' Lai Austria, pinapak si 'Ding Dong'",https://balita.mb.com.ph/2023/02/09/ang-sarap-mo-lai-austria-pinapak-si-ding-dong/,"February 12,  2023"
"Isang Japanese store, naglunsad ng community pantry",https://balita.mb.com.ph/2023/02/09/isang-japanese-store-naglunsad-ng-community-pantry/,"February 09,  2023"
"Sabwatan sa ₱809M cancer fund, pinalagan ni DOH OIC Vergeire",https://balita.mb.com.ph/2023/02/09/sabwatan-sa-%e2%82%b1809m-cancer-fund-pinalagan-ni-doh-oic-vergeire/,"February 09,  2023"
"VP Sara, nanawagan ng bayanihan, agarang pagtugon sa learning gaps sa ika-52 SEAMEO",https://balita.mb.com.ph/2023/02/09/vp-sara-nanawagan-ng-bayanihan-agarang-pagtugon-sa-learning-gaps-sa-ika-52-seameo/,"February 09,  2023"
"Sharon, pinapahanap palaboy na babaeng kasama ang mga alagang aso sa pagtulog",https://balita.mb.com.ph/2023/02/09/sharon-pinapahanap-palaboy-na-babaeng-kasama-ang-mga-alagang-aso-sa-pagtulog/,"February 09,  2023"
"Pinoy pole vaulter EJ Obiena, nanalo ulit ng gold medal sa Poland",https://balita.mb.com.ph/2023/02/09/pinoy-pole-vaulter-ej-obiena-nanalo-ulit-ng-gold-medal-sa-poland/,"February 09,  2023"
